model,addActSerial,addActParallel,deleteAct,replaceAct,addConst,removeConst,swapActivities,,GED,CNE,Jaccard,W-GED,LCS
Process25,3,2,1,1,2,1,1,11,0.406779661,0.406779661,0.465602995,0.607843137,0.3575
Process25,3,2,1,1,2,1,2,12,0.428571429,0.428571429,0.496665266,0.636734694,0.3925
Process25,3,2,1,1,2,1,3,13,0.469565217,0.469565217,0.484117647,0.647286822,0.48
Process25,3,2,1,1,2,2,0,11,0.642201835,0.642201835,0.511868975,0.712062257,0.45
Process25,3,2,1,1,2,2,1,12,0.660714286,0.660714286,0.554751515,0.746268657,0.48
Process25,3,2,1,1,2,2,2,13,0.429906542,0.429906542,0.468038462,0.641732283,0.37
Process25,3,2,1,1,2,2,3,14,0.339622642,0.339622642,0.443768789,0.598393574,0.4375
Process25,3,2,1,1,2,3,0,12,0.642857143,0.642857143,0.508871795,0.709302326,0.465
Process25,3,2,1,1,2,3,1,13,0.550458716,0.550458716,0.5162,0.697318008,0.3925
Process25,3,2,1,1,2,3,2,14,0.678571429,0.678571429,0.524151515,0.726923077,0.4625
Process25,3,2,1,1,2,3,3,15,0.330275229,0.330275229,0.44208502,0.586345382,0.31
Process25,3,2,1,1,3,0,0,10,0.456140351,0.456140351,0.480672365,0.642023346,0.35
Process25,3,2,1,1,3,0,1,11,0.517241379,0.517241379,0.462803419,0.638888889,0.37
Process25,3,2,1,1,3,0,2,12,0.448275862,0.448275862,0.479688172,0.634241245,0.38
Process25,3,2,1,1,3,0,3,13,0.245283019,0.245283019,0.419333333,0.549180328,0.3875
Process25,3,2,1,1,3,1,0,11,0.534482759,0.534482759,0.507148099,0.679389313,0.42
Process25,3,2,1,1,3,1,1,12,0.330434783,0.330434783,0.445839286,0.572,0.365
Process25,3,2,1,1,3,1,2,13,0.67826087,0.67826087,0.52675,0.724137931,0.5375
Process25,3,2,1,1,3,1,3,14,0.37037037,0.37037037,0.482322401,0.614107884,0.3725
Process25,3,2,1,1,3,2,0,12,0.525423729,0.525423729,0.502116048,0.671755725,0.4975
Process25,3,2,1,1,3,2,1,13,0.50877193,0.50877193,0.497390541,0.669230769,0.385
Process25,3,2,1,1,3,2,2,14,0.542372881,0.542372881,0.506981432,0.680608365,0.3975
Process25,3,2,1,1,3,2,3,15,0.324324324,0.324324324,0.400584177,0.541666667,0.38
Process25,3,2,1,1,3,3,0,13,0.702702703,0.702702703,0.538688228,0.739463602,0.2275
Process25,3,2,1,1,3,3,1,14,0.324324324,0.324324324,0.43903799,0.578313253,0.43
Process25,3,2,1,1,3,3,2,15,0.403508772,0.403508772,0.465339259,0.614173228,0.39
Process25,3,2,1,1,3,3,3,16,0.260869565,0.260869565,0.424827012,0.532520325,0.3375
Process25,3,2,1,2,0,0,0,8,0.589285714,0.589285714,0.503195346,0.704379562,0.5025
Process25,3,2,1,2,0,0,1,9,0.576271186,0.576271186,0.497559982,0.690909091,0.3875
Process25,3,2,1,2,0,0,2,10,0.702702703,0.702702703,0.561992845,0.757142857,0.47
Process25,3,2,1,2,0,0,3,11,0.504201681,0.504201681,0.436955128,0.622137405,0.4075
Process25,3,2,1,2,0,1,0,9,0.67826087,0.67826087,0.543603272,0.742857143,0.365
Process25,3,2,1,2,0,1,1,10,0.396551724,0.396551724,0.436682018,0.602272727,0.5125
Process25,3,2,1,2,0,1,2,11,0.482142857,0.482142857,0.463773148,0.652985075,0.35
Process25,3,2,1,2,0,1,3,12,0.425925926,0.425925926,0.448410191,0.632575758,0.47
Process25,3,2,1,2,0,2,0,10,0.608695652,0.608695652,0.474871212,0.68164794,0.3475
Process25,3,2,1,2,0,2,1,11,0.486956522,0.486956522,0.463179945,0.650557621,0.4
Process25,3,2,1,2,0,2,2,12,0.581818182,0.581818182,0.466141636,0.674242424,0.5
Process25,3,2,1,2,0,2,3,13,0.438596491,0.438596491,0.452775842,0.627819549,0.49
Process25,3,2,1,2,0,3,0,11,0.471698113,0.471698113,0.460748776,0.657894737,0.36
Process25,3,2,1,2,0,3,1,12,0.594594595,0.594594595,0.506105769,0.708029197,0.4925
Process25,3,2,1,2,0,3,2,13,0.649122807,0.649122807,0.528963837,0.730215827,0.4875
Process25,3,2,1,2,0,3,3,14,0.361702128,0.361702128,0.384924242,0.598393574,0.315
Process25,3,2,1,2,1,0,0,9,0.589285714,0.589285714,0.508102273,0.704379562,0.3575
Process25,3,2,1,2,1,0,1,10,0.50877193,0.50877193,0.440784314,0.632183908,0.3375
Process25,3,2,1,2,1,0,2,11,0.411764706,0.411764706,0.401840659,0.604743083,0.3275
Process25,3,2,1,2,1,0,3,12,0.513761468,0.513761468,0.436168831,0.642307692,0.3975
Process25,3,2,1,2,1,1,0,10,0.690909091,0.690909091,0.515484848,0.725925926,0.4725
Process25,3,2,1,2,1,1,1,11,0.382608696,0.382608696,0.433524123,0.596958175,0.295
Process25,3,2,1,2,1,1,2,12,0.514285714,0.514285714,0.439242979,0.648648649,0.3675
Process25,3,2,1,2,1,1,3,13,0.495238095,0.495238095,0.429448052,0.639534884,0.325
Process25,3,2,1,2,1,2,0,11,0.433962264,0.433962264,0.408716931,0.607843137,0.3425
Process25,3,2,1,2,1,2,1,12,0.365217391,0.365217391,0.389494624,0.553359684,0.35
Process25,3,2,1,2,1,2,2,13,0.239316239,0.239316239,0.395446429,0.51372549,0.4475
Process25,3,2,1,2,1,2,3,14,0.263157895,0.263157895,0.363411028,0.497975709,0.33
Process25,3,2,1,2,1,3,0,12,0.525423729,0.525423729,0.484276961,0.665441176,0.395
Process25,3,2,1,2,1,3,1,13,0.504347826,0.504347826,0.493428571,0.665384615,0.35
Process25,3,2,1,2,1,3,2,14,0.553571429,0.553571429,0.451968204,0.657794677,0.3725
Process25,3,2,1,2,1,3,3,15,0.288288288,0.288288288,0.405656609,0.556420233,0.3225
Process25,3,2,1,2,2,0,0,10,0.739495798,0.739495798,0.595391608,0.778181818,0.5425
Process25,3,2,1,2,2,0,1,11,0.530973451,0.530973451,0.481136526,0.675276753,0.535
Process25,3,2,1,2,2,0,2,12,0.434782609,0.434782609,0.449463235,0.62406015,0.3925
Process25,3,2,1,2,2,0,3,13,0.422018349,0.422018349,0.441935606,0.628787879,0.37
Process25,3,2,1,2,2,1,0,11,0.52991453,0.52991453,0.480779509,0.669117647,0.45
Process25,3,2,1,2,2,1,1,12,0.666666667,0.666666667,0.537763858,0.738351254,0.4425
Process25,3,2,1,2,2,1,2,13,0.338983051,0.338983051,0.385354716,0.531746032,0.395
Process25,3,2,1,2,2,1,3,14,0.310344828,0.310344828,0.414139368,0.555984556,0.3575
Process25,3,2,1,2,2,2,0,12,0.666666667,0.666666667,0.506275214,0.711111111,0.4325
Process25,3,2,1,2,2,2,1,13,0.358974359,0.358974359,0.450520833,0.583333333,0.33
Process25,3,2,1,2,2,2,2,14,0.357142857,0.357142857,0.426192163,0.590038314,0.325
Process25,3,2,1,2,2,2,3,15,0.490909091,0.490909091,0.465171703,0.660447761,0.4025
Process25,3,2,1,2,2,3,0,13,0.607142857,0.607142857,0.508965909,0.712727273,0.41
Process25,3,2,1,2,2,3,1,14,0.454545455,0.454545455,0.453547365,0.642857143,0.3225
Process25,3,2,1,2,2,3,2,15,0.481481481,0.481481481,0.427787879,0.627906977,0.3825
Process25,3,2,1,2,2,3,3,16,0.526315789,0.526315789,0.477036677,0.671586716,0.3925
Process25,3,2,1,2,3,0,0,11,0.576271186,0.576271186,0.498701923,0.690909091,0.4125
Process25,3,2,1,2,3,0,1,12,0.627118644,0.627118644,0.545428571,0.723880597,0.3575
Process25,3,2,1,2,3,0,2,13,0.321428571,0.321428571,0.38134308,0.536,0.3075
Process25,3,2,1,2,3,0,3,14,0.376068376,0.376068376,0.430583333,0.589353612,0.4875
Process25,3,2,1,2,3,1,0,12,0.728813559,0.728813559,0.599833333,0.773722628,0.3625
Process25,3,2,1,2,3,1,1,13,0.444444444,0.444444444,0.476344281,0.630350195,0.345
Process25,3,2,1,2,3,1,2,14,0.548672566,0.548672566,0.488100275,0.683823529,0.38
Process25,3,2,1,2,3,1,3,15,0.290598291,0.290598291,0.408192208,0.542635659,0.375
Process25,3,2,1,2,3,2,0,13,0.701754386,0.701754386,0.516438127,0.727941176,0.48
Process25,3,2,1,2,3,2,1,14,0.588235294,0.588235294,0.503803072,0.695652174,0.265
Process25,3,2,1,2,3,2,2,15,0.378378378,0.378378378,0.456102564,0.607142857,0.4175
Process25,3,2,1,2,3,2,3,16,0.27027027,0.27027027,0.36637218,0.510121457,0.305
Process25,3,2,1,2,3,3,0,14,0.765217391,0.765217391,0.609436364,0.792727273,0.3725
Process25,3,2,1,2,3,3,1,15,0.385964912,0.385964912,0.459458647,0.604743083,0.19
Process25,3,2,1,2,3,3,2,16,0.269230769,0.269230769,0.361589636,0.528455285,0.3725
Process25,3,2,1,2,3,3,3,17,0.285714286,0.285714286,0.36925,0.516129032,0.32
Process25,3,2,1,3,0,0,0,9,0.690265487,0.690265487,0.505440222,0.715302491,0.42
Process25,3,2,1,3,0,0,1,10,0.521008403,0.521008403,0.478602537,0.661764706,0.5075
Process25,3,2,1,3,0,0,2,11,0.389830508,0.389830508,0.416247862,0.591240876,0.3925
Process25,3,2,1,3,0,0,3,12,0.247619048,0.247619048,0.372820825,0.549242424,0.3925
Process25,3,2,1,3,0,1,0,10,0.417391304,0.417391304,0.388877812,0.578947368,0.29
Process25,3,2,1,3,0,1,1,11,0.396551724,0.396551724,0.382079832,0.566037736,0.3325
Process25,3,2,1,3,0,1,2,12,0.327586207,0.327586207,0.395080882,0.562962963,0.1725
Process25,3,2,1,3,0,1,3,13,0.267857143,0.267857143,0.379777756,0.541353383,0.35
Process25,3,2,1,3,0,2,0,11,0.377358491,0.377358491,0.372522038,0.576335878,0.3
Process25,3,2,1,3,0,2,1,12,0.351851852,0.351851852,0.422824074,0.596153846,0.4975
Process25,3,2,1,3,0,2,2,13,0.568965517,0.568965517,0.440771041,0.654545455,0.1675
Process25,3,2,1,3,0,2,3,14,0.290598291,0.290598291,0.352565669,0.505791506,0.375
Process25,3,2,1,3,0,3,0,12,0.587155963,0.587155963,0.479237351,0.699646643,0.4
Process25,3,2,1,3,0,3,1,13,0.504347826,0.504347826,0.451588999,0.653571429,0.4525
Process25,3,2,1,3,0,3,2,14,0.444444444,0.444444444,0.449420977,0.641509434,0.335
Process25,3,2,1,3,0,3,3,15,0.392857143,0.392857143,0.435837559,0.608365019,0.33
Process25,3,2,1,3,1,0,0,10,0.598290598,0.598290598,0.507693182,0.702898551,0.475
Process25,3,2,1,3,1,0,1,11,0.333333333,0.333333333,0.396410539,0.57037037,0.335
Process25,3,2,1,3,1,0,2,12,0.424778761,0.424778761,0.390172766,0.586466165,0.33
Process25,3,2,1,3,1,0,3,13,0.46728972,0.46728972,0.402913905,0.617977528,0.35
Process25,3,2,1,3,1,1,0,11,0.448275862,0.448275862,0.431368413,0.624548736,0.3175
Process25,3,2,1,3,1,1,1,12,0.461538462,0.461538462,0.437573529,0.629496403,0.3625
Process25,3,2,1,3,1,1,2,13,0.423728814,0.423728814,0.423842505,0.608695652,0.34
Process25,3,2,1,3,1,1,3,14,0.285714286,0.285714286,0.385731424,0.53358209,0.335
Process25,3,2,1,3,1,2,0,12,0.525423729,0.525423729,0.423455037,0.63003663,0.4775
Process25,3,2,1,3,1,2,1,13,0.578947368,0.578947368,0.478577936,0.690140845,0.34
Process25,3,2,1,3,1,2,2,14,0.318584071,0.318584071,0.393368161,0.565055762,0.38
Process25,3,2,1,3,1,2,3,15,0.285714286,0.285714286,0.386303766,0.550561798,0.2275
Process25,3,2,1,3,1,3,0,13,0.5,0.5,0.453642883,0.65,0.3225
Process25,3,2,1,3,1,3,1,14,0.355932203,0.355932203,0.429118637,0.576335878,0.365
Process25,3,2,1,3,1,3,2,15,0.52173913,0.52173913,0.425829832,0.632352941,0.35
Process25,3,2,1,3,1,3,3,16,0.392857143,0.392857143,0.414518382,0.604395604,0.4
Process25,3,2,1,3,2,0,0,11,0.478632479,0.478632479,0.465330044,0.643122677,0.3675
Process25,3,2,1,3,2,0,1,12,0.342342342,0.342342342,0.399695261,0.581481481,0.38
Process25,3,2,1,3,2,0,2,13,0.324786325,0.324786325,0.395709172,0.559259259,0.545
Process25,3,2,1,3,2,0,3,14,0.3,0.3,0.390379085,0.539033457,0.265
Process25,3,2,1,3,2,1,0,12,0.637931034,0.637931034,0.521907468,0.723021583,0.4375
Process25,3,2,1,3,2,1,1,13,0.564102564,0.564102564,0.472694486,0.679577465,0.375
Process25,3,2,1,3,2,1,2,14,0.310344828,0.310344828,0.356848518,0.519230769,0.3
Process25,3,2,1,3,2,1,3,15,0.385964912,0.385964912,0.413826253,0.597069597,0.335
Process25,3,2,1,3,2,2,0,13,0.481481481,0.481481481,0.440939649,0.653429603,0.385
Process25,3,2,1,3,2,2,1,14,0.513274336,0.513274336,0.419067522,0.63099631,0.28
Process25,3,2,1,3,2,2,2,15,0.50877193,0.50877193,0.419236425,0.627306273,0.365
Process25,3,2,1,3,2,2,3,16,0.234234234,0.234234234,0.372039216,0.526515152,0.3425
Process25,3,2,1,3,2,3,0,14,0.456140351,0.456140351,0.399483678,0.600746269,0.4175
Process25,3,2,1,3,2,3,1,15,0.353982301,0.353982301,0.40192507,0.58302583,0.2975
Process25,3,2,1,3,2,3,2,16,0.584070796,0.584070796,0.480343245,0.693661972,0.3975
Process25,3,2,1,3,2,3,3,17,0.385321101,0.385321101,0.376110273,0.574144487,0.3325
Process25,3,2,1,3,3,0,0,12,0.706896552,0.706896552,0.511544118,0.720848057,0.42
Process25,3,2,1,3,3,0,1,13,0.260869565,0.260869565,0.379393382,0.530075188,0.3225
Process25,3,2,1,3,3,0,2,14,0.212389381,0.212389381,0.365848739,0.509505703,0.285
Process25,3,2,1,3,3,0,3,15,0.212389381,0.212389381,0.367705882,0.509505703,0.385
Process25,3,2,1,3,3,1,0,13,0.666666667,0.666666667,0.536863645,0.733096085,0.405
Process25,3,2,1,3,3,1,1,14,0.242990654,0.242990654,0.372636917,0.541666667,0.2975
Process25,3,2,1,3,3,1,2,15,0.64957265,0.64957265,0.507113575,0.719723183,0.515
Process25,3,2,1,3,3,1,3,16,0.318584071,0.318584071,0.415665064,0.567567568,0.3825
Process25,3,2,1,3,3,2,0,14,0.615384615,0.615384615,0.496641547,0.703832753,0.26
Process25,3,2,1,3,3,2,1,15,0.322033898,0.322033898,0.418674534,0.557692308,0.3925
Process25,3,2,1,3,3,2,2,16,0.369747899,0.369747899,0.40781593,0.578754579,0.355
Process25,3,2,1,3,3,2,3,17,0.216216216,0.216216216,0.367560288,0.517110266,0.305
Process25,3,2,1,3,3,3,0,15,0.373831776,0.373831776,0.371532213,0.572519084,0.3325
Process25,3,2,1,3,3,3,1,16,0.288288288,0.288288288,0.385228901,0.554307116,0.32
Process25,3,2,1,3,3,3,2,17,0.242990654,0.242990654,0.337533937,0.505882353,0.3275
Process25,3,2,1,3,3,3,3,18,0.288135593,0.288135593,0.385875141,0.537313433,0.33
Process25,3,2,2,0,0,0,0,7,0.780952381,0.780952381,0.56325,0.762295082,0.37
Process25,3,2,2,0,0,0,1,8,0.46,0.46,0.418941336,0.60619469,0.3375
Process25,3,2,2,0,0,0,2,9,0.471698113,0.471698113,0.50902381,0.670731707,0.3975
Process25,3,2,2,0,0,0,3,10,0.540540541,0.540540541,0.491190476,0.665289256,0.435
Process25,3,2,2,0,0,1,0,8,0.633663366,0.633663366,0.484521739,0.693617021,0.4475
Process25,3,2,2,0,0,1,1,9,0.647619048,0.647619048,0.560507246,0.737288136,0.4175
Process25,3,2,2,0,0,1,2,10,0.571428571,0.571428571,0.546271429,0.721115538,0.395
Process25,3,2,2,0,0,1,3,11,0.330275229,0.330275229,0.471062657,0.589958159,0.385
Process25,3,2,2,0,0,2,0,9,0.890909091,0.890909091,0.774547619,0.892,0.55
Process25,3,2,2,0,0,2,1,10,0.686868687,0.686868687,0.577473637,0.762711864,0.41
Process25,3,2,2,0,0,2,2,11,0.389380531,0.389380531,0.520506771,0.618025751,0.38
Process25,3,2,2,0,0,2,3,12,0.242424242,0.242424242,0.444559789,0.570815451,0.38
Process25,3,2,2,0,0,3,0,10,0.814159292,0.814159292,0.688300699,0.840466926,0.49
Process25,3,2,2,0,0,3,1,11,0.612612613,0.612612613,0.545293773,0.711864407,0.63
Process25,3,2,2,0,0,3,2,12,0.504672897,0.504672897,0.477498052,0.652719665,0.4925
Process25,3,2,2,0,0,3,3,13,0.43956044,0.43956044,0.409808081,0.614349776,0.41
Process25,3,2,2,0,1,0,0,8,0.796460177,0.796460177,0.633090301,0.805668016,0.505
Process25,3,2,2,0,1,0,1,9,0.607142857,0.607142857,0.518636364,0.699186992,0.45
Process25,3,2,2,0,1,0,2,10,0.36,0.36,0.474464286,0.627615063,0.3475
Process25,3,2,2,0,1,0,3,11,0.358974359,0.358974359,0.480971006,0.58677686,0.4575
Process25,3,2,2,0,1,1,0,9,0.698113208,0.698113208,0.556690476,0.751004016,0.46
Process25,3,2,2,0,1,1,1,10,0.513761468,0.513761468,0.485945378,0.654166667,0.415
Process25,3,2,2,0,1,1,2,11,0.535714286,0.535714286,0.543711485,0.693227092,0.44
Process25,3,2,2,0,1,1,3,12,0.513761468,0.513761468,0.524784799,0.686746988,0.41
Process25,3,2,2,0,1,2,0,10,0.638297872,0.638297872,0.4925,0.703862661,0.3975
Process25,3,2,2,0,1,2,1,11,0.555555556,0.555555556,0.495616883,0.67768595,0.3275
Process25,3,2,2,0,1,2,2,12,0.383838384,0.383838384,0.436920024,0.606060606,0.3775
Process25,3,2,2,0,1,2,3,13,0.436363636,0.436363636,0.5007897,0.644897959,0.3325
Process25,3,2,2,0,1,3,0,11,0.769230769,0.769230769,0.55280303,0.757201646,0.4525
Process25,3,2,2,0,1,3,1,12,0.678899083,0.678899083,0.546627286,0.738955823,0.51
Process25,3,2,2,0,1,3,2,13,0.377358491,0.377358491,0.439412698,0.586206897,0.425
Process25,3,2,2,0,1,3,3,14,0.433962264,0.433962264,0.454642857,0.617021277,0.345
Process25,3,2,2,0,2,0,0,9,0.633663366,0.633663366,0.489011322,0.693617021,0.3875
Process25,3,2,2,0,2,0,1,10,0.696428571,0.696428571,0.633314685,0.784,0.4125
Process25,3,2,2,0,2,0,2,11,0.403669725,0.403669725,0.404398148,0.555555556,0.3775
Process25,3,2,2,0,2,0,3,12,0.28,0.28,0.40960084,0.548672566,0.3375
Process25,3,2,2,0,2,1,0,10,0.76635514,0.76635514,0.552886364,0.754098361,0.45
Process25,3,2,2,0,2,1,1,11,0.523364486,0.523364486,0.486954133,0.6625,0.4925
Process25,3,2,2,0,2,1,2,12,0.371681416,0.371681416,0.482577922,0.603305785,0.285
Process25,3,2,2,0,2,1,3,13,0.293103448,0.293103448,0.462061797,0.550420168,0.5
Process25,3,2,2,0,2,2,0,11,0.785046729,0.785046729,0.562282609,0.763265306,0.4125
Process25,3,2,2,0,2,2,1,12,0.466019417,0.466019417,0.512165335,0.673469388,0.455
Process25,3,2,2,0,2,2,2,13,0.235294118,0.235294118,0.401160714,0.517857143,0.3075
Process25,3,2,2,0,2,2,3,14,0.407079646,0.407079646,0.492576355,0.62295082,0.3575
Process25,3,2,2,0,2,3,0,12,0.803738318,0.803738318,0.682583528,0.838582677,0.49
Process25,3,2,2,0,2,3,1,13,0.514285714,0.514285714,0.508576923,0.668122271,0.54
Process25,3,2,2,0,2,3,2,14,0.532110092,0.532110092,0.563003677,0.704166667,0.5925
Process25,3,2,2,0,2,3,3,15,0.297029703,0.297029703,0.415457983,0.555066079,0.2325
Process25,3,2,2,0,3,0,0,10,0.818181818,0.818181818,0.654002137,0.817813765,0.4875
Process25,3,2,2,0,3,0,1,11,0.561403509,0.561403509,0.526589824,0.679487179,0.4075
Process25,3,2,2,0,3,0,2,12,0.54368932,0.54368932,0.535477132,0.710843373,0.3025
Process25,3,2,2,0,3,0,3,13,0.403846154,0.403846154,0.488385854,0.640495868,0.4325
Process25,3,2,2,0,3,1,0,11,0.825688073,0.825688073,0.654502137,0.821862348,0.535
Process25,3,2,2,0,3,1,1,12,0.58,0.58,0.507675325,0.701244813,0.525
Process25,3,2,2,0,3,1,2,13,0.6,0.6,0.587655678,0.737704918,0.465
Process25,3,2,2,0,3,1,3,14,0.615384615,0.615384615,0.562748474,0.727626459,0.3925
Process25,3,2,2,0,3,2,0,12,0.836363636,0.836363636,0.65750576,0.826612903,0.4925
Process25,3,2,2,0,3,2,1,13,0.495575221,0.495575221,0.517848524,0.670682731,0.455
Process25,3,2,2,0,3,2,2,14,0.303030303,0.303030303,0.415357143,0.563876652,0.3175
Process25,3,2,2,0,3,2,3,15,0.379310345,0.379310345,0.486190476,0.600823045,0.3925
Process25,3,2,2,0,3,3,0,13,0.666666667,0.666666667,0.51292004,0.70292887,0.3675
Process25,3,2,2,0,3,3,1,14,0.438596491,0.438596491,0.499498599,0.638211382,0.405
Process25,3,2,2,0,3,3,2,15,0.36,0.36,0.47467033,0.627615063,0.375
Process25,3,2,2,0,3,3,3,16,0.534653465,0.534653465,0.486274975,0.677824268,0.415
Process25,3,2,2,1,0,0,0,8,0.785714286,0.785714286,0.602722944,0.7890625,0.41
Process25,3,2,2,1,0,0,1,9,0.606060606,0.606060606,0.497106061,0.706349206,0.4175
Process25,3,2,2,1,0,0,2,10,0.396226415,0.396226415,0.45808046,0.626984127,0.3275
Process25,3,2,2,1,0,0,3,11,0.269230769,0.269230769,0.424301124,0.567346939,0.35
Process25,3,2,2,1,0,1,0,9,0.678571429,0.678571429,0.547320252,0.736,0.515
Process25,3,2,2,1,0,1,1,10,0.550458716,0.550458716,0.429483646,0.633744856,0.4125
Process25,3,2,2,1,0,1,2,11,0.411214953,0.411214953,0.42386014,0.598360656,0.3875
Process25,3,2,2,1,0,1,3,12,0.428571429,0.428571429,0.469840909,0.631372549,0.39
Process25,3,2,2,1,0,2,0,10,0.745454545,0.745454545,0.520840909,0.732283465,0.5525
Process25,3,2,2,1,0,2,1,11,0.568807339,0.568807339,0.500478938,0.683127572,0.4275
Process25,3,2,2,1,0,2,2,12,0.504854369,0.504854369,0.492133766,0.684824903,0.3375
Process25,3,2,2,1,0,2,3,13,0.464285714,0.464285714,0.510692834,0.655870445,0.405
Process25,3,2,2,1,0,3,0,11,0.560747664,0.560747664,0.496388611,0.681818182,0.445
Process25,3,2,2,1,0,3,1,12,0.673469388,0.673469388,0.487507576,0.707317073,0.42
Process25,3,2,2,1,0,3,2,13,0.416666667,0.416666667,0.422560606,0.623966942,0.305
Process25,3,2,2,1,0,3,3,14,0.568807339,0.568807339,0.544544322,0.714285714,0.4125
Process25,3,2,2,1,1,0,0,9,0.811320755,0.811320755,0.59972619,0.79245283,0.5025
Process25,3,2,2,1,1,0,1,10,0.559322034,0.559322034,0.548464286,0.696850394,0.4825
Process25,3,2,2,1,1,0,2,11,0.513761468,0.513761468,0.48147619,0.654166667,0.3875
Process25,3,2,2,1,1,0,3,12,0.329896907,0.329896907,0.437332723,0.615384615,0.4025
Process25,3,2,2,1,1,1,0,10,0.660194175,0.660194175,0.585238626,0.764705882,0.3125
Process25,3,2,2,1,1,1,1,11,0.540540541,0.540540541,0.466424242,0.658730159,0.385
Process25,3,2,2,1,1,1,2,12,0.321428571,0.321428571,0.439647059,0.574297189,0.375
Process25,3,2,2,1,1,1,3,13,0.309278351,0.309278351,0.431907407,0.605691057,0.3175
Process25,3,2,2,1,1,2,0,11,0.634615385,0.634615385,0.471248485,0.682926829,0.375
Process25,3,2,2,1,1,2,1,12,0.607142857,0.607142857,0.558561994,0.729411765,0.5225
Process25,3,2,2,1,1,2,2,13,0.396039604,0.396039604,0.4168,0.603305785,0.41
Process25,3,2,2,1,1,2,3,14,0.396039604,0.396039604,0.416903911,0.603305785,0.455
Process25,3,2,2,1,1,3,0,12,0.623853211,0.623853211,0.522472944,0.711382114,0.3575
Process25,3,2,2,1,1,3,1,13,0.490196078,0.490196078,0.408857143,0.613445378,0.3425
Process25,3,2,2,1,1,3,2,14,0.545454545,0.545454545,0.534531903,0.717741935,0.3825
Process25,3,2,2,1,1,3,3,15,0.603773585,0.603773585,0.489476923,0.696850394,0.42
Process25,3,2,2,1,2,0,0,10,0.634615385,0.634615385,0.468416667,0.682926829,0.3975
Process25,3,2,2,1,2,0,1,11,0.694915254,0.694915254,0.601238812,0.767175573,0.215
Process25,3,2,2,1,2,0,2,12,0.41509434,0.41509434,0.427796003,0.602459016,0.2575
Process25,3,2,2,1,2,0,3,13,0.518518519,0.518518519,0.458072391,0.652,0.335
Process25,3,2,2,1,2,1,0,11,0.714285714,0.714285714,0.564382835,0.753968254,0.3625
Process25,3,2,2,1,2,1,1,12,0.5,0.5,0.451843137,0.629482072,0.5425
Process25,3,2,2,1,2,1,2,13,0.321428571,0.321428571,0.467777458,0.577405858,0.395
Process25,3,2,2,1,2,1,3,14,0.395833333,0.395833333,0.482579735,0.654166667,0.465
Process25,3,2,2,1,2,2,0,12,0.807017544,0.807017544,0.619058719,0.798449612,0.61
Process25,3,2,2,1,2,2,1,13,0.771929825,0.771929825,0.579222222,0.770676692,0.52
Process25,3,2,2,1,2,2,2,14,0.23853211,0.23853211,0.40271131,0.497777778,0.3275
Process25,3,2,2,1,2,2,3,15,0.45045045,0.45045045,0.43663036,0.611336032,0.385
Process25,3,2,2,1,2,3,0,13,0.533333333,0.533333333,0.504642857,0.694980695,0.3525
Process25,3,2,2,1,2,3,1,14,0.62962963,0.62962963,0.507146853,0.70703125,0.3475
Process25,3,2,2,1,2,3,2,15,0.45045045,0.45045045,0.507799306,0.650406504,0.305
Process25,3,2,2,1,2,3,3,16,0.37037037,0.37037037,0.440681704,0.577586207,0.4325
Process25,3,2,2,1,3,0,0,11,0.782608696,0.782608696,0.641330887,0.812030075,0.495
Process25,3,2,2,1,3,0,1,12,0.607142857,0.607142857,0.517492594,0.699186992,0.4225
Process25,3,2,2,1,3,0,2,13,0.481481481,0.481481481,0.406085162,0.59832636,0.3625
Process25,3,2,2,1,3,0,3,14,0.47706422,0.47706422,0.44650666,0.629032258,0.335
Process25,3,2,2,1,3,1,0,12,0.754385965,0.754385965,0.524771562,0.734375,0.4225
Process25,3,2,2,1,3,1,1,13,0.417391304,0.417391304,0.468045232,0.619607843,0.355
Process25,3,2,2,1,3,1,2,14,0.378378378,0.378378378,0.45599028,0.607142857,0.3375
Process25,3,2,2,1,3,1,3,15,0.263157895,0.263157895,0.425625,0.536585366,0.3125
Process25,3,2,2,1,3,2,0,13,0.711538462,0.711538462,0.512666667,0.72,0.3275
